纬度		经度		角度（北顺）	速度（米/秒）	压强（毫巴）
6.013		105.036		6.568		295.222		470.825 
3.000		105.039		6.618		295.007		299.485 
1.999		105.021		6.635		294.959		263.632 
0.999		105.011		12.403		283.037		627.174 
-1.999		105.021		9.463		252.827		354.102 
-6.013		105.036		8.897		197.466		435.846 
-7.023		105.033		10.195		213.603		391.860 
-37.923		105.042		12.167		73.288		966.135 
21.974		106.007		28.725		82.183		662.187 
13.995		106.018		15.883		41.139		495.525 
12.997		106.019		19.362		23.898		495.588 
12.005		106.028		14.642		5.082		396.381 
10.972		106.040		11.634		4.653		251.763 
9.992		106.014		5.782		4.223		309.108 
9.016		106.045		4.041		314.676		530.022 
6.984		106.024		10.516		302.352		388.035 
6.019		106.027		9.467		287.085		393.229 
5.012		106.035		72.970		271.983		542.234 
2.001		106.006		6.685		294.779		545.291 
-1.000		106.044		10.458		323.831		197.657 
-2.001		106.006		19.071		252.949		100.000 
-3.003		106.025		10.640		238.191		162.208 
-5.012		106.035		6.321		206.774		409.559 
-6.019		106.027		8.135		226.132		420.021 
-7.998		106.030		4.332		131.720		685.777 
-38.957		106.081		54.659		299.354		526.587 
11.971		107.044		12.447		19.705		349.798 
10.984		107.005		5.824		4.892		266.280 
10.002		107.026		4.047		314.809		486.081 
8.006		107.036		4.065		314.192		308.745 
3.006		107.020		16.283		290.091		245.364 
2.003		107.000		10.750		301.488		705.723 
-1.001		107.039		2.816		359.560		618.830 
-2.003		107.000		15.475		335.647		100.000 
-3.006		107.020		6.360		207.672		141.564 
-4.011		107.048		5.656		178.177		439.450 
13.977		108.032		16.917		28.165		567.114 
12.977		108.023		12.603		20.401		575.772 
11.984		108.023		9.676		24.417		456.203 
10.996		108.032		6.332		335.696		544.528 
6.999		108.039		12.631		282.603		330.259 
5.986		108.036		15.704		280.052		366.865 
4.015		108.004		13.503		294.515		652.016 
3.009		108.026		10.793		301.360		349.413 
1.003		108.043		12.763		282.694		341.789 
0.000		108.039		4.204		227.917		493.255 
-1.003		108.043		2.819		359.535		673.822 
-2.005		108.005		5.642		359.072		687.130 
-5.986		108.036		4.108		46.616		473.950 
-38.971		108.072		12.356		73.681		638.737 
-39.918		108.021		18.654		80.328		402.407 
13.993		109.031		11.946		6.890		512.933 
11.997		109.013		5.882		5.918		630.000 
8.999		109.049		8.179		314.094		352.913 
7.978		109.024		13.463		294.656		107.382 
5.993		109.006		16.451		289.845		349.819 
5.028		109.011		9.747		286.594		577.362 
3.013		109.043		17.677		298.473		169.777 
-1.004		109.007		12.946		282.652		503.916 
-5.028		109.011		6.800		65.673		620.745 
12.960		110.018		7.113		33.273		647.737 
10.974		110.010		8.780		5.716		729.639 
9.010		110.039		8.217		313.872		300.172 
7.987		110.011		13.576		294.440		160.408 
6.000		110.039		12.914		282.332		479.554 
2.010		110.048		9.926		286.408		139.125 
0.000		110.030		13.066		257.519		521.333 
-2.010		110.048		2.828		358.956		367.327 
10.988		111.018		8.796		6.008		643.878 
10.002		111.025		11.756		349.588		729.937 
7.997		111.009		14.411		322.278		148.003 
6.008		111.033		22.774		318.302		256.329 
4.029		111.042		8.418		312.127		419.322 
3.020		111.008		8.454		311.882		132.962 
-6.978		111.041		26.039		257.793		362.115 
12.993		112.012		9.507		50.643		560.167 
8.986		112.051		19.105		334.399		192.165 
8.008		112.020		6.919		293.948		239.011 
6.016		112.039		4.201		312.378		635.694 
5.001		112.036		6.415		332.257		202.803 
3.024		112.009		7.043		293.535		269.806 
1.007		112.021		7.099		293.435		348.514 
0.000		112.016		11.325		240.001		341.926 
-1.007		112.021		10.242		286.125		435.466 
-3.024		112.009		5.679		358.283		390.521 
-8.008		112.020		10.939		238.888		675.718 
16.978		113.026		10.459		208.156		727.723 
12.963		113.050		7.273		34.695		738.636 
10.970		113.016		8.829		6.578		391.530 
9.982		113.015		8.773		6.003		522.090 
8.998		113.025		9.664		25.452		236.555 
8.019		113.045		14.531		321.809		100.000 
3.028		113.023		6.479		331.076		230.753 
2.018		113.050		7.154		293.217		245.788 
0.000		113.028		4.364		229.481		518.085 
-1.009		113.034		7.243		293.126		326.185 
-6.023		113.005		4.537		309.532		617.321 
9.995		114.005		4.186		313.168		481.553 
7.006		114.053		11.538		4.468		249.427 
5.986		114.035		7.120		293.234		119.018 
3.033		114.051		6.504		330.811		508.602 
2.021		114.023		4.349		310.649		588.808 
1.010		114.006		7.264		292.933		607.895 
0.000		114.000		8.796		229.797		651.693 
-1.010		114.006		6.635		328.948		240.774 
-2.021		114.023		23.730		277.031		603.342 
-5.015		114.030		70.281		71.464		524.238 
-7.983		114.025		7.066		246.568		496.792 
0.000		115.041		8.880		230.179		630.499 
-2.024		115.010		6.718		148.098		561.919 
-5.994		115.028		10.419		254.520		293.887 
-7.994		115.023		8.497		227.870		526.329 
-8.976		115.007		4.231		227.525		568.529 
-32.959		115.026		9.369		116.527		546.600 
13.980		116.032		12.463		42.859		611.260 
6.980		116.056		10.533		285.276		444.766 
-2.995		116.041		15.184		292.321		580.218 
-4.011		116.027		7.637		292.315		178.261 
-14.996		116.038		24.288		249.507		725.524 
-32.947		116.029		12.760		128.864		676.180 
14.001		117.028		15.240		37.063		643.511 
6.990		117.024		10.639		323.820		423.750 
-3.000		117.002		5.720		357.878		308.933 
-4.017		117.047		14.567		101.704		196.299 
-6.990		117.024		10.676		254.936		182.655 
-8.018		117.007		11.478		240.411		561.875 
-9.004		117.055		10.616		254.903		696.402 
-10.986		117.017		4.253		227.369		543.606 
-14.001		117.028		13.884		258.823		486.862 
-16.978		117.024		16.633		224.299		384.643 
-17.968		117.007		10.402		209.083		610.504 
-19.977		117.014		32.036		153.800		605.263 
-21.976		117.068		3.339		345.146		706.684 
-24.973		117.052		3.497		163.389		709.287 
-26.977		117.037		9.144		140.561		661.735 
-33.966		117.036		83.417		127.101		753.347 
7.001		118.009		13.112		310.744		555.457 
-2.033		118.005		6.833		326.977		548.668 
-4.024		118.026		71.956		69.363		411.704 
-6.022		118.041		4.400		229.655		264.321 
-7.001		118.009		7.445		247.801		427.108 
-10.009		118.053		14.214		259.031		617.147 
-14.993		118.047		5.214		306.636		342.394 
-18.948		118.034		10.429		208.407		343.493 
-19.959		118.052		13.061		197.954		641.102 
-20.978		118.023		15.896		177.709		712.834 
-21.957		118.058		5.638		306.650		554.634 
-37.951		118.068		31.931		109.213		511.868 
-3.009		119.030		2.870		357.666		383.264 
-4.030		119.021		4.502		50.738		266.440 
-7.012		119.009		7.548		248.110		572.428 
-7.997		119.051		14.504		259.188		675.194 
-8.985		119.047		10.931		255.368		234.581 
-12.983		119.052		30.167		241.638		167.285 
-16.982		119.028		10.669		254.954		289.154 
-18.978		119.032		9.392		187.983		545.592 
-19.991		119.059		9.849		165.150		404.554 
-20.960		119.022		12.694		180.627		490.585 
-21.941		119.065		16.889		163.843		585.590 
-28.959		119.063		9.661		114.250		572.708 
-29.927		119.070		57.619		283.425		522.876 
25.957		120.072		53.582		101.556		586.469 
5.995		120.052		19.684		295.564		645.185 
5.015		120.036		18.928		287.259		575.355 
3.014		120.041		14.933		280.803		497.586 
-2.040		120.006		4.755		307.291		622.046 
-3.014		120.041		6.693		31.178		371.368 
-8.999		120.011		11.096		255.601		622.500 
-13.971		120.035		23.140		278.753		109.802 
-16.960		120.018		15.497		235.277		100.000 
-18.959		120.035		10.467		208.619		263.837 
-19.973		120.068		12.587		181.099		607.756 
-21.976		120.041		15.238		149.692		486.170 
-22.967		120.044		15.488		149.307		688.343 
-27.938		120.062		4.150		36.954		538.663 
-38.934		120.021		11.097		116.608		576.977 
7.977		121.046		13.410		309.888		513.855 
6.005		121.026		19.955		295.213		204.167 
3.997		121.061		19.233		261.009		219.598 
1.997		121.033		15.236		280.675		181.693 
-1.997		121.033		6.976		325.647		567.781 
-6.989		121.060		15.689		281.330		374.890 
-10.010		121.010		8.828		229.270		591.620 
-11.967		121.020		19.049		298.984		677.349 
-12.978		121.021		19.221		298.987		376.804 
-14.970		121.061		13.346		314.236		100.000 
-15.951		121.035		15.640		15.183		100.000 
-20.977		121.023		16.821		163.256		703.834 
-22.952		121.027		14.949		133.113		432.162 
-28.940		121.055		10.637		74.052		485.699 
-32.964		121.030		27.958		126.068		746.123 
7.990		122.044		15.327		318.805		436.819 
7.001		122.054		13.224		330.913		187.046 
6.015		122.018		12.368		297.359		124.123 
4.004		122.049		16.768		249.482		165.006 
-7.001		122.054		18.575		298.680		498.375 
-7.990		122.044		7.860		249.011		173.113 
-9.979		122.006		12.073		241.837		273.210 
-10.982		122.042		13.970		296.114		696.000 
-11.988		122.031		18.304		325.383		652.641 
-13.000		122.037		16.548		335.763		567.885 
-13.970		122.049		18.359		12.394		100.000 
-17.965		122.013		9.353		188.296		250.401 
-18.973		122.044		10.514		208.899		470.737 
-19.988		122.026		10.513		207.948		521.540 
-20.961		122.009		12.753		179.423		667.737 
-32.961		122.063		21.357		125.466		490.730 
25.979		123.040		29.471		107.004		591.753 
8.005		123.060		13.224		331.346		456.675 
6.026		123.029		11.921		346.484		138.387 
3.030		123.065		12.250		256.069		446.619 
-8.999		123.068		12.592		284.383		387.518 
-11.001		123.070		10.786		304.412		319.009 
-12.010		123.063		13.223		313.678		472.700 
-12.975		123.064		16.658		335.180		316.743 
-13.994		123.026		9.300		347.629		100.000 
-15.957		123.045		5.708		124.044		234.791 
-16.949		123.046		9.308		189.140		123.307 
-17.949		123.066		6.517		199.769		144.454 
-18.955		123.036		10.540		209.089		202.978 
-19.972		123.025		8.523		224.340		440.280 
-20.947		123.015		9.573		185.003		436.088 
-23.932		123.026		18.967		124.072		658.456 
-31.942		123.071		17.899		118.011		547.805 
31.938		124.055		11.058		127.533		844.355 
27.961		124.033		8.386		142.199		608.730 
26.961		124.061		25.982		109.973		538.850 
6.979		124.033		13.354		330.209		473.420 
4.018		124.021		10.218		235.059		192.725 
3.035		124.028		17.279		250.144		182.512 
2.007		124.049		12.431		256.361		660.331 
-6.979		124.033		8.168		249.799		274.202 
-10.973		124.044		9.118		290.124		558.479 
-11.983		124.041		5.543		303.791		253.600 
-13.970		124.011		9.206		12.253		267.300 
-15.000		124.062		5.747		123.539		104.204 
-15.986		124.053		8.463		138.052		166.519 
-16.979		124.061		15.440		178.922		187.653 
-17.979		124.019		9.372		187.897		271.884 
-18.990		124.065		6.638		162.877		184.805 
-19.957		124.043		8.582		224.739		708.359 
-20.986		124.059		6.586		196.532		537.500 
-23.974		124.027		16.542		116.243		545.293 
-31.938		124.055		19.165		104.964		659.970 
31.936		125.058		11.144		127.101		922.377 
30.931		125.013		11.191		126.311		647.115 
26.955		125.088		29.575		153.934		672.101 
6.992		125.022		5.900		6.929		656.298 
6.001		125.043		9.269		339.999		697.671 
5.012		125.015		12.000		345.234		245.258 
4.025		125.004		5.192		235.598		202.664 
2.994		125.007		10.274		235.367		268.300 
2.011		125.031		8.763		250.510		207.256 
-5.012		125.015		21.710		286.046		597.782 
-10.993		125.047		12.037		256.887		483.698 
-13.997		125.028		6.251		346.630		251.141 
-14.979		125.073		3.162		345.713		308.768 
-16.959		125.012		6.487		163.965		183.547 
-17.963		125.045		9.870		163.076		183.458 
-18.973		125.028		10.601		209.482		243.393 
-20.971		125.035		4.302		224.399		489.508 
-30.931		125.013		15.271		107.508		428.875 
-33.926		125.027		19.924		105.308		398.120 
31.936		126.084		11.240		126.635		870.810 
30.930		126.026		15.336		130.986		647.143 
27.952		126.051		27.378		101.151		632.534 
6.012		126.052		11.402		319.555		690.220 
4.033		126.008		8.612		289.290		177.299 
3.000		126.010		8.991		250.849		258.716 
2.015		126.033		8.939		250.861		528.175 
1.031		126.006		10.245		235.454		646.814 
-4.033		126.008		14.203		294.584		620.370 
-6.012		126.052		62.930		63.028		329.192 
-8.001		126.032		12.998		243.988		182.570 
-10.966		126.063		15.068		294.437		176.032 
-11.980		126.068		13.612		283.992		625.151 
-12.998		126.023		11.604		302.635		508.548 
-18.957		126.011		3.354		161.669		423.690 
-20.958		126.032		6.597		196.463		387.568 
-21.949		126.065		4.313		224.029		294.334 
-22.947		126.044		6.661		194.053		623.789 
