26,0.802699,1.44898,0.598953,1,0.963333,1,0.48
时间60,(9162,4995.34),(6768,756),(4932,5184),(9178.95,6255.86),(14462.7,7681.7),(12568.6,7060.39),(11304,2160),(12303.2,2455.08),(13151,3629.29),(9198,2340),(9198,1827.34),(5526,2340),(7110,3582),(6750,7146),(5634,4860),(3703.02,6128.8),(1566,7650),(900,4338),(3519.61,5378.08),(1873.39,999.381),(1962,3636),(3960,738),(4498.66,738),(5859.45,1016.37),(5498.87,299.792),(4832.86,3768.51)
时间61,(9162,5256),(6894,1062),(5130,4968),(9180,6318),(14422.1,8012.55),(12900.2,7025.86),(10996.6,2288.91),(12636.3,2444.15),(13128,3296.75),(9180,2664),(9198,2160.67),(5536.41,2673.17),(7020,3852),(6750,7479.34),(5967.34,4860),(3726,6012),(1793.98,7406.82),(1227.45,4275.63),(3474,5238),(1854,1008),(1898.16,3308.83),(3627.49,761.511),(4165.32,738),(5796,936),(5165.75,311.584),(4644,3762)
时间62,(9162,4922.66),(7225.57,1096.3),(5292,5058),(9513.2,6308.48),(14418,8046),(13231.7,6991.32),(10689.2,2417.82),(12969.5,2433.23),(13105,2964.21),(8847.43,2686.55),(9198,2340),(5544,2916),(6686.66,3852),(6750,7812.67),(6300.67,4860),(3979.09,5795.07),(2021.96,7163.64),(1278,4266),(3140.95,5224.12),(2158.61,872.619),(1834.33,2981.67),(3294.99,785.021),(3960,738),(5832,738),(4832.62,323.376),(4977.14,3773.49)
时间63,(9162,4662),(7416,1116),(5508,4878),(9810,6300),(14458.6,7715.15),(13302,6984),(10381.8,2546.73),(13068,2430),(13082,2631.67),(8514.85,2709.09),(9198,2006.66),(5364,2952),(6642,3852),(6750,7956),(6408,4860),(4104,5688),(2106,7074),(950.551,4328.37),(3042,5220),(2178,864),(1818,2898),(2962.48,808.532),(3828.69,431.616),(5498.66,738),(4499.49,335.168),(5166,3780)
时间64,(9162,4995.34),(7452,1368),(5634,4860),(10143,6313.88),(14499.3,7384.3),(13629.2,6920.16),(10188,2628),(13050.5,2097.12),(13068,2430),(8182.28,2731.64),(9198,1673.33),(5544,2916),(6678,4050),(6416.83,7945.42),(6074.66,4860),(4067.19,5356.7),(2437.83,7105.6),(900,4338),(3375.05,5233.88),(1873.39,999.381),(1486.52,2933.16),(2629.98,832.042),(3798,360),(5165.33,738),(4166.36,346.961),(5166,3446.66)
时间65,(9162,5256),(7118.83,1357.59),(5562,4608),(10242,6318),(14539.9,7053.45),(13956.3,6856.33),(10495.4,2499.09),(13050,2088),(13091,2762.54),(8118,2736),(9198,1494),(5876.18,2943.68),(6984,4050),(6083.66,7934.85),(5741.33,4860),(4050,5202),(2484,7110),(970.81,4663.73),(3474,5238),(1854,1008),(1155.05,2968.31),(2297.47,855.553),(3929.31,666.384),(4831.99,738),(3833.24,358.753),(5166,3330)
时间66,(9162,4922.66),(6876,1350),(5775.4,4351.92),(9908.95,6304.12),(14544,7020),(14040,6840),(10802.8,2370.18),(13032.9,1755.1),(13114,3095.08),(8118,2952),(9198,1827.34),(5976,2952),(7020,3852),(5750.5,7924.27),(5634,4860),(4086.81,5533.3),(2491.57,7443.25),(990,4752),(3140.95,5224.12),(1748.59,1324.23),(823.569,3003.47),(2178,864),(3960,738),(4498.66,738),(3798,360),(5166,3663.34)
时间67,(9162,4662),(7209.17,1360.41),(5832,4284),(9810,6300),(14418,6840),(14373.3,6840),(11110.2,2241.27),(13015.9,1422.2),(13137,3427.62),(7812,2898),(9198,2160.67),(6309.15,2940.89),(7110,3582),(5616,7920),(5967.34,4860),(4104,5688),(2499.15,7776.5),(1322.69,4772.79),(3042,5220),(1643.18,1640.46),(630,3024),(1873.39,999.381),(4293.34,738),(4165.32,738),(3929.31,666.384),(5166,3780)
时间68,(9162,4995.34),(7452,1368),(5922,4050),(10143,6313.88),(14219,6572.59),(14418,6840),(11304,2160),(12998.8,1089.3),(13160,3760.16),(7488.62,2978.85),(9198,2340),(6516,2934),(6840,3726),(5606.99,7586.79),(6300.67,4860),(4104,5868),(2502,7902),(1566,4788),(2709.18,5201.51),(1638,1656),(559.72,2698.16),(1854,1008),(4626.67,738),(3960,738),(3960,738),(4832.86,3768.51)
时间69,(9162,5256),(7416,1116),(5832,4284),(10242,6318),(14020,6305.17),(14544,7020),(11376,2448),(12981.7,756.406),(13183,4092.71),(7452,2988),(9180,2664),(6182.85,2945.11),(7110,3582),(5598,7254),(6408,4860),(4399.74,5714.21),(2168.93,7915.32),(1891.15,4714.58),(2394,5184),(1743.41,1339.77),(489.44,2372.31),(1748.59,1324.23),(4960.01,738),(4014.8,1066.8),(3828.69,431.616),(4644,3762)
时间70,(9162,4922.66),(7452,1368),(5922,4050),(10242,5984.66),(13821,6037.76),(14418,6840),(11709.2,2458.1),(12978,684),(13206,4425.25),(7775.38,2907.15),(9198,2340),(5976,2952),(7020,3852),(5616,7110),(6741.28,4853.94),(4554,5634),(1835.86,7928.65),(2124,4662),(2196,5166),(1848.82,1023.54),(432,2106),(1643.18,1640.46),(5293.34,738),(4068,1386),(3798,360),(4310.88,3750.1)
时间71,(9162,4662),(7118.83,1357.59),(5616,4050),(10242,5922),(13622,5770.35),(14544,7020),(11970,2466),(12644.7,689.464),(13229,4757.79),(7812,2898),(8864.73,2346.41),(6309.15,2940.89),(7352.18,3879.68),(5602.12,6776.95),(7074.56,4847.88),(4867.92,5521.89),(1602,7938),(2160,4950),(2394,5184),(1854,1008),(374.539,1777.65),(1638,1656),(5626.68,738),(4076.77,1719.22),(4131.13,348.208),(4140,3744)
时间72,(9198,4392),(6876,1350),(5580,3780),(10242,6255.34),(13423,5502.93),(14418,6840),(11636.8,2455.9),(12311.4,694.928),(13252,5090.33),(8118,2952),(8531.45,2352.82),(6516,2934),(7452,3888),(5588.25,6443.91),(7398,4842),(5058,5454),(1566,7650),(2196,5166),(2196,5166),(1748.59,1324.23),(317.079,1449.31),(1671.17,1987.68),(5832,738),(4085.54,2052.44),(4464.25,336.416),(3806.72,3749.85)
时间73,(9162,4662),(7209.17,1360.41),(5616,4050),(10242,6318),(13266,5292),(14544,7020),(11376,2448),(11978.1,700.391),(13266,5292),(8118,2736),(8262,2358),(6768,2952),(7785.34,3888),(5580,6246),(7398,4662),(4744.08,5566.11),(1502.66,7322.74),(2160,4950),(1862.79,5175.26),(1643.18,1640.46),(306,1386),(1674,2016),(5832,404.664),(4086,2070),(4797.38,324.624),(3473.43,3755.69)
时间74,(9162,4995.34),(7452,1368),(5508,4068),(10262.8,6650.69),(13465,5559.41),(14503.4,7350.85),(11709.2,2458.1),(11880,702),(13243,4959.46),(8082,2628),(7928.86,2346.51),(7087.28,2856.22),(8118.67,3888),(5593.88,6579.05),(7731.34,4662),(4554,5634),(1458,7092),(2394,5184),(1548,5184),(1638,1656),(275.267,1054.08),(1640.83,1684.32),(5832,288),(4077.23,1736.78),(5130.51,312.832),(3140.15,3761.54)
时间75,(9162,5256),(7416,1116),(5292,4284),(10283.6,6983.37),(13664,5826.83),(14462.7,7681.7),(11970,2466),(11880,368.664),(13220,4626.92),(8118,2736),(7740,2340),(7128,2844),(8316,3888),(5607.75,6912.09),(8064.67,4662),(4258.26,5787.79),(1521.34,7419.26),(2160,4950),(1881.21,5174.74),(1671.17,1987.68),(244.534,722.168),(1638,1656),(5832,621.336),(4068.46,1403.56),(5463.64,301.039),(3114,3762)
时间76,(9162,4922.66),(7084.43,1081.7),(5004,4302),(10296,7182),(13863,6094.24),(14422.1,8012.55),(12303.2,2455.08),(11880,198),(13197,4294.38),(8450.57,2713.45),(8073.14,2351.49),(7114.12,3177.05),(8262,3654),(5616,7110),(8082,4662),(4104,5868),(1566,7650),(2124,4662),(2196,5166),(1674,2016),(216,414),(1671.17,1987.68),(5832,738),(4068,1386),(5796.76,289.247),(3173.63,3434.04)
时间77,(9162,4662),(6894,1062),(5292,4284),(10629.3,7177.31),(14062,6361.65),(14418,8046),(12636.3,2444.15),(11546.7,203.951),(13174,3961.84),(8783.15,2690.91),(8262,2358),(7110,3276),(8316,3888),(5949.26,7116.94),(8103.46,4994.64),(4104,5688),(1602,7938),(1798.85,4735.42),(1862.79,5175.26),(1727.71,2344.98),(549.298,408.975),(1674,2016),(5832,404.664),(4076.77,1719.22),(5832,288),(3186,3366)
时间78,(9198,4392),(6768,756),(5004,4302),(10962.6,7172.61),(14261,6629.07),(14458.6,7715.15),(12969.5,2433.23),(11213.4,209.903),(13151,3629.29),(9115.72,2668.36),(7928.86,2346.51),(7123.88,2942.95),(8262,3654),(6282.53,7123.89),(8118,5220),(3850.91,5904.93),(1935.07,7924.68),(1566,4788),(1548,5184),(1781.42,2673.96),(882.596,403.951),(1341.54,2040.09),(5832,288),(4085.54,2052.44),(5498.87,299.792),(3168,3186)
时间79,(9530.6,4414.17),(7100.82,737.51),(4986,4572),(11295.9,7167.92),(14418,6840),(14499.3,7384.3),(13068,2430),(10880.2,215.854),(13128,3296.75),(9180,2664),(7740,2340),(7128,2844),(7942,3560.67),(6480,7128),(7785.12,5237.52),(3726,6012),(2268.14,7911.35),(1550.86,5120.99),(1214.91,5196.81),(1818,2898),(1215.89,398.926),(1009.07,2064.18),(6165.34,288),(4086,2070),(5165.75,311.584),(3474,3186)
时间80,(9863.2,4436.35),(7416,720),(5004,4302),(11574,7164),(14084.7,6840),(14539.9,7053.45),(12734.8,2440.92),(10872,216),(13105,2964.21),(8847.43,2686.55),(8073.14,2351.49),(6808.72,2939.78),(7830,3528),(6534,7290),(7452.25,5255.04),(3661.66,6339.07),(2502,7902),(1548,5184),(1080,5202),(1486.52,2933.16),(1549.19,393.902),(676.607,2088.27),(6498.67,288),(4077.23,1736.78),(4832.62,323.376),(3456,2988)
时间81,(10008,4446),(7083.18,738.49),(4673.46,4345.11),(11905.5,7129.46),(14040,6840),(14544,7020),(12401.7,2451.85),(10944.3,541.398),(13082,2631.67),(8514.85,2709.09),(8262,2358),(6768,2952),(8150,3621.33),(6480,7128),(7434,5256),(3597.32,6666.13),(2494.43,7568.75),(1563.14,4851.01),(1156.35,5526.47),(1155.05,2968.31),(1882.49,388.877),(432,2106),(6516,288),(4068.46,1403.56),(4499.49,335.168),(3132,2916)
时间82,(9675.4,4423.83),(6768,756),(4590,4356),(12237.1,7094.93),(13855.9,6562.13),(14503.4,7350.85),(12068.5,2462.77),(11016.6,866.797),(13068,2430),(8182.28,2731.64),(8595.27,2351.59),(6516,2934),(8262,3654),(6534,7290),(7416.17,5588.86),(3532.98,6993.2),(2486.85,7235.5),(1566,4788),(1224,5814),(823.569,3003.47),(2215.79,383.852),(374.539,1777.65),(6642,270),(4068,1386),(4166.36,346.961),(3132,2772)
时间83,(9342.8,4401.65),(6894,1062),(4920.54,4312.89),(12568.6,7060.39),(13671.7,6284.27),(14462.7,7681.7),(11970,2466),(11088.9,1192.19),(13091,2762.54),(8118,2736),(8928.55,2345.18),(6768,2952),(8316,3888),(6200.91,7277.19),(7398.34,5921.72),(3510,7110),(2484,7110),(1233.31,4767.21),(1147.65,5489.53),(630,3024),(2549.09,378.828),(317.079,1449.31),(6975.34,270),(4013.2,1057.2),(3833.24,358.753),(3456,2808)
时间84,(9198,4392),(6768,756),(5004,4302),(12900.2,7025.86),(13487.6,6006.4),(14422.1,8012.55),(12303.2,2455.08),(11161.2,1517.59),(13114,3095.08),(8118,2952),(9198,2340),(6696,2754),(7982.66,3888),(5867.82,7264.38),(7380.5,6254.58),(3843.34,7110),(2817.34,7110),(990,4752),(1080,5202),(708.986,3347.84),(2882.39,373.803),(306,1386),(7308.67,270),(3960,738),(3798,360),(3456,2502)
时间85,(9180,4086),(7100.82,737.51),(4986,4572),(13231.7,6991.32),(13303.5,5728.53),(14418,8046),(12636.3,2444.15),(11233.6,1842.99),(13137,3427.62),(8352,2970),(9180,2664),(6858,2664),(7649.33,3888),(5598,7254),(7380,6264),(4176.67,7110),(3150.67,7110),(1055.37,5078.86),(1413.09,5189.19),(787.972,3671.69),(3215.68,368.779),(275.267,1054.08),(7434,270),(4014.8,1066.8),(3929.31,666.384),(3122.66,2502)
时间86,(9512.35,4060.43),(7416,720),(5319.34,4572),(13302,6984),(13119.4,5450.67),(14084.7,8041.64),(12969.5,2433.23),(11304,2160),(13160,3760.16),(8118,2952),(8847.43,2686.55),(6840.48,2331.12),(7452,3888),(5931.09,7266.81),(7713.24,6272.13),(4510.01,7110),(3484.01,7110),(1080,5202),(1548,5184),(810,3762),(3548.98,363.754),(244.534,722.168),(7100.66,270),(4068,1386),(3960,738),(3114,2502)
时间87,(9844.71,4034.87),(7083.18,738.49),(5346,4572),(13629.2,6920.16),(13050,5346),(13751.4,8037.29),(13068,2430),(10996.6,2288.91),(13183,4092.71),(7812,2898),(8514.85,2709.09),(6840,2322),(7506,3618),(6264.18,7279.62),(8046.47,6280.26),(4644,7110),(3510,7110),(1413.09,5189.19),(1563.14,4851.01),(1143.05,3748.12),(3798,360),(216,414),(6767.33,270),(4013.2,1057.2),(4014.8,1066.8),(3447.34,2502)
时间88,(9882,4032),(6768,756),(5562,4608),(13956.3,6856.33),(13266,5292),(13418.1,8032.93),(12734.8,2440.92),(10689.2,2417.82),(13206,4425.25),(7740,2628),(8182.28,2731.64),(6840,1988.66),(7697.83,3345.4),(6534,7290),(8118,6282),(4977.34,7110),(3574.34,6782.93),(1548,5184),(1566,4788),(1242,3744),(3464.7,365.025),(549.298,408.975),(6642,270),(3960,738),(4068,1386),(3456,2502)
时间89,(9954,4230),(7100.82,737.51),(5598,4356),(14040,6840),(13465,5559.41),(13084.8,8028.57),(12401.7,2451.85),(10381.8,2546.73),(13229,4757.79),(7812,2898),(8118,2736),(6840,1728),(7848,3132),(6200.91,7277.19),(8450.92,6298.65),(5022,7110),(3638.68,6455.87),(1563.14,4851.01),(1233.31,4767.21),(1571.65,3694.55),(3131.4,370.049),(882.596,403.951),(6725.65,592.668),(3828.69,431.616),(4076.77,1719.22),(3474,2250)
时间90,(9882,4032),(7416,720),(5616,4050),(13855.9,6562.13),(13664,5826.83),(12751.5,8024.22),(12068.5,2462.77),(10188,2628),(13252,5090.33),(7740,2628),(8118,2952),(6506.77,1719.67),(8145.02,3283.31),(5867.82,7264.38),(8478,6300),(5355.34,7110),(3703.02,6128.8),(1566,4788),(990,4752),(1901.3,3645.11),(2798.11,375.074),(1215.89,398.926),(6768,756),(3798,360),(4085.54,2052.44),(3294,2250)
时间91,(9549.65,4057.57),(7429.32,386.93),(5598,4356),(13671.7,6284.27),(13863,6094.24),(12418.2,8019.86),(11970,2466),(10495.4,2499.09),(13266,5292),(8073.34,2628),(8352,2970),(6173.54,1711.34),(8442.03,3434.62),(5598,7254),(8811.23,6308.54),(5616,7110),(3726,6012),(1891.15,4714.58),(919.19,4426.27),(1962,3636),(2464.81,380.098),(1549.19,393.902),(6684.35,433.332),(4131.13,348.208),(4086,2070),(3294,2070)
时间92,(9217.29,4083.13),(7434,270),(5472,4356),(13487.6,6006.4),(14062,6361.65),(12084.8,8015.5),(12303.2,2455.08),(10802.8,2370.18),(13243,4959.46),(8082,2628),(8677.4,2897.69),(6120,1710),(8739.05,3585.93),(5607.01,7587.21),(9144.45,6317.09),(5282.66,7110),(3393.88,5983.53),(2124,4662),(900,4338),(1898.16,3308.83),(2131.51,385.123),(1882.49,388.877),(6642,270),(4464.25,336.416),(4077.23,1736.78),(3096,2070)
时间93,(9180,4086),(7420.68,603.07),(5346,4572),(13303.5,5728.53),(14261,6629.07),(11751.5,8011.14),(12636.3,2444.15),(11110.2,2241.27),(13220,4626.92),(7748.66,2628),(9002.8,2825.38),(6237.04,2022.11),(8802,3618),(5616,7920),(9180,6318),(5022,7110),(3096,5958),(2160,4950),(848.541,4008.66),(1834.33,2981.67),(1798.21,390.148),(2215.79,383.852),(6516,288),(4797.38,324.624),(4068.46,1403.56),(3109.88,2403.05)
时间94,(8846.71,4091.29),(7416,720),(5562,4608),(13119.4,5450.67),(14418,6840),(11664,8010),(12969.5,2433.23),(11304,2160),(13197,4294.38),(7740,2628),(9162,2790),(6282,2142),(9135.34,3618),(5949.17,7930.58),(8846.77,6309.46),(5029.09,6776.74),(2860.3,6193.7),(2394,5184),(810,3762),(1818,2898),(1464.91,395.172),(2549.09,378.828),(6593.79,612.132),(5130.51,312.832),(4068,1386),(3114,2502)
时间95,(8513.41,4096.58),(7416,1053.34),(5775.4,4351.92),(13050,5346),(14219,6572.59),(11628.7,7678.53),(13068,2430),(11376,2448),(13174,3961.84),(7812,2898),(9166.63,3123.3),(6336,2358),(9468.67,3618),(6282.34,7941.15),(8513.55,6300.91),(5036.18,6443.48),(2772,6282),(2726.82,5202.49),(861.459,4091.34),(1881.84,3225.17),(1131.61,400.197),(2882.39,373.803),(6624,738),(5463.64,301.039),(4398.24,1340.67),(3100.12,2168.95)
时间96,(8180.12,4101.87),(7416,1116),(5832,4284),(13266,5292),(14020,6305.17),(11593.5,7347.07),(13050.5,2097.12),(11709.2,2458.1),(13151,3629.29),(7488.62,2978.85),(9171.26,3456.61),(6623.57,2526.57),(9802.01,3618),(6615.5,7951.73),(8478,6300),(5040,6264),(2441.7,6326.86),(3042,5220),(900,4338),(1945.67,3552.33),(798.317,405.221),(3215.68,368.779),(6500.2,1047.49),(5796.76,289.247),(4728.48,1295.35),(3096,2070)
时间97,(8046,4104),(7416,782.664),(5922,4050),(13050,5346),(13821,6037.76),(11574,7164),(13050,2088),(11970,2466),(13128,3296.75),(7452,2988),(9175.89,3789.91),(6858,2664),(10135.3,3618),(6750,7956),(8811.23,6308.54),(5032.91,6597.26),(2111.39,6371.71),(3042,5508),(848.541,4008.66),(1962,3636),(465.019,410.246),(3548.98,363.754),(6408,1278),(5832,288),(4986,1260),(3294,2070)
时间98,(8379.29,4098.71),(7416,720),(5616,4050),(13266,5292),(13622,5770.35),(11498,6839.43),(13032.9,1755.1),(11636.8,2455.9),(13105,2964.21),(7775.38,2907.15),(9180,4086),(7074,2718),(10152,3618),(6750,7622.66),(9144.45,6317.09),(5025.82,6930.52),(1781.09,6416.57),(2710.65,5544.31),(810,3762),(1898.16,3308.83),(216,414),(3798,360),(6531.8,968.505),(6165.34,288),(5030.05,1590.41),(3627.34,2070)
时间99,(8712.59,4093.42),(7429.32,386.93),(5580,3780),(13050,5346),(13423,5502.93),(11422.1,6514.87),(13015.9,1422.2),(11376,2448),(13082,2631.67),(7812,2898),(9175.37,3752.7),(7308,2844),(9818.66,3618),(6750,7289.33),(9180,6318),(5022,7110),(1450.78,6461.42),(2379.3,5580.63),(861.459,4091.34),(1834.33,2981.67),(246.733,745.916),(3464.7,365.025),(6624,738),(6498.67,288),(5058,1800),(3960.67,2070)
时间100,(9045.88,4088.13),(7434,270),(5616,4050),(12716.9,5333.43),(13266,5292),(11376,6318),(12998.8,1089.3),(11304,2160),(13068,2430),(7488.62,2978.85),(9170.74,3419.39),(7452,2988),(9485.33,3618),(6750,7146),(8846.77,6309.46),(4688.66,7110),(1314,6480),(2047.94,5616.94),(900,4338),(1818,2898),(277.466,1077.83),(3131.4,370.049),(6546.21,413.868),(6516,288),(5184,1908),(4086,2070)
时间101,(9180,4086),(7420.68,603.07),(5922,4050),(12383.8,5320.86),(13465,5559.41),(11303.1,5992.73),(12981.7,756.406),(11231.7,1834.6),(13091,2762.54),(7452,2988),(9166.11,3086.09),(7442.2,2654.81),(9151.99,3618),(6750,7479.34),(8513.55,6300.91),(4644,7110),(1372.6,6808.15),(1728,5652),(970.81,4663.73),(1486.52,2933.16),(306,1386),(2798.11,375.074),(6516,288),(6642,270),(5508,1908),(4122,2250)
时间102,(9512.35,4060.43),(7416,720),(5832,4284),(12050.7,5308.29),(13664,5826.83),(11230.2,5667.47),(12978,684),(11159.4,1509.2),(13114,3095.08),(7775.38,2907.15),(9162,2790),(7434,2376),(8818.66,3618),(6750,7812.67),(8478,6300),(4977.34,7110),(1404,6984),(2059.35,5615.69),(990,4752),(1155.05,2968.31),(363.461,1714.35),(2464.81,380.098),(6642,270),(6725.65,592.668),(5184,1908),(4455.34,2250)
时间103,(9844.71,4034.87),(7416,1053.34),(5618.6,4540.08),(11717.6,5295.72),(13863,6094.24),(11157.3,5342.2),(12966.5,350.862),(11087.1,1183.81),(13137,3427.62),(7812,2898),(8836.6,2862.31),(7102.03,2345.82),(8802,3618),(6750,7956),(8460.48,6632.88),(5022,7110),(1733.85,6935.9),(2390.7,5579.37),(1055.37,5078.86),(823.569,3003.47),(420.921,2042.69),(2131.51,385.123),(6975.34,270),(6768,756),(5508,1908),(4590,2250)
时间104,(9882,4032),(7416,1116),(5562,4608),(11384.5,5283.15),(14062,6361.65),(11142,5274),(12960,162),(11014.8,858.407),(13160,3760.16),(7740,2628),(8511.2,2934.62),(6840,2322),(8504.98,3466.69),(7083.34,7956),(8460,6642),(5029.09,6776.74),(2063.69,6887.79),(2722.06,5543.06),(1080,5202),(630,3024),(432,2106),(1798.21,390.148),(7308.67,270),(6684.35,433.332),(5184,1908),(4590,2502)
时间105,(9954,4230),(7416,782.664),(5279.33,4784.67),(11142,5274),(14261,6629.07),(11214.9,5599.27),(12626.8,173.105),(10942.4,533.009),(13183,4092.71),(8073.34,2628),(8352,2970),(7171.97,2352.18),(8207.97,3315.38),(7398,7956),(8477.52,6309.12),(5036.18,6443.48),(2268,6858),(3042,5508),(1156.35,5526.47),(559.72,2698.16),(374.539,1777.65),(1464.91,395.172),(7434,270),(6642,270),(5508,1908),(4590,2250)
时间106,(9882,4032),(7416,720),(5274,4788),(10809.1,5256.48),(14418,6840),(11287.8,5924.53),(12293.7,184.21),(10872,216),(13206,4425.25),(8082,2628),(8677.4,2897.69),(7434,2376),(7910.95,3164.07),(7731.23,7964.33),(8478,6300),(5040,6264),(2106,7074),(2710.65,5544.31),(1224,5814),(489.44,2372.31),(317.079,1449.31),(1131.61,400.197),(7100.66,270),(6975.34,270),(5184,1908),(4590,2502)
时间107,(9549.65,4057.57),(7429.32,386.93),(5556.67,4611.33),(10476.2,5238.96),(14544,7020),(11360.7,6249.8),(11960.5,195.315),(11205.3,210.049),(13229,4757.79),(8118,2736),(9002.8,2825.38),(7443.8,2709.19),(7848,3132),(8064.46,7972.66),(8460.48,6632.88),(5238,6210),(2268,6858),(2379.3,5580.63),(1147.65,5489.53),(432,2106),(306,1386),(798.317,405.221),(6767.33,270),(7308.67,270),(5508,1908),(4920.54,2545.11)
时间108,(9217.29,4083.13),(7434,270),(5562,4608),(10458,5238),(14418,6840),(11376,6318),(11880,198),(11538.6,204.097),(13252,5090.33),(8082,2628),(9162,2790),(7452,2988),(8145.02,3283.31),(8118,7974),(8460,6642),(5238,5886),(2487.5,6607.14),(2047.94,5616.94),(1080,5202),(374.539,1777.65),(275.267,1054.08),(465.019,410.246),(6642,270),(7434,270),(5184,1908),(5004,2556)
时间109,(9180,4086),(7420.68,603.07),(5346,4572),(10124.9,5250.34),(14084.7,6840),(11452,6642.57),(12213.2,186.895),(11871.8,198.146),(13266,5292),(8118,2736),(8836.6,2862.31),(7480.47,3320.12),(8442.03,3434.62),(8118,7668),(8128.32,6608.83),(5094,5634),(2707.01,6356.28),(1728,5652),(1014.63,4875.14),(317.079,1449.31),(244.534,722.168),(216,414),(6975.34,270),(7100.66,270),(5508,1908),(4673.46,2512.89)
时间110,(9198,4392),(7416,720),(5472,4356),(9972,5256),(14040,6840),(11527.9,6967.13),(12546.3,175.79),(11880,198),(13243,4959.46),(8118,2952),(8511.2,2934.62),(7506,3618),(8739.05,3585.93),(8083.7,7336.43),(8100,6606),(5238,5886),(2772,6282),(2059.35,5615.69),(990,4752),(306,1386),(216,414),(246.733,745.916),(7308.67,270),(6767.33,270),(5184,1908),(4590,2502)
时间111,(9162,4662),(7083.18,738.49),(5598,4356),(9846,5292),(13712.8,6903.84),(11574,7164),(12879.5,164.685),(11880,531.336),(13220,4626.92),(8118,2736),(8352,2970),(7697.83,3345.4),(8802,3618),(8064,7146),(8431.68,6639.17),(5094,5634),(2552.5,6532.86),(2390.7,5579.37),(1055.37,5078.86),(363.461,1714.35),(549.298,408.975),(277.466,1077.83),(7434,270),(6642,270),(5058,1800),(4920.54,2545.11)
时间112,(8828.66,4662),(6768,756),(5562,4608),(9972,5256),(13385.7,6967.67),(11498,6839.43),(12960,162),(11880,702),(13197,4294.38),(8450.57,2713.45),(8118,2952),(7848,3132),(9135.34,3618),(7730.78,7137.23),(8460,6642),(5238,5886),(2332.99,6783.72),(2722.06,5543.06),(1080,5202),(420.921,2042.69),(882.596,403.951),(306,1386),(7100.66,270),(6725.65,592.668),(5013.95,1469.59),(5004,2556)
时间113,(8495.33,4662),(6687.15,1079.38),(5634,4860),(9986.8,4922.99),(13302,6984),(11422.1,6514.87),(12971.5,495.138),(12213.3,696.536),(13174,3961.84),(8783.15,2690.91),(8352,2970),(8145.02,3283.31),(9468.67,3618),(7397.56,7128.46),(8128.32,6608.83),(5238,6210),(2268,6858),(3042,5508),(1413.09,5189.19),(432,2106),(1215.89,398.926),(275.267,1054.08),(6767.33,270),(6768,756),(4986,1260),(5022,2736)
时间114,(8161.99,4662),(6624,1332),(5508,4878),(10001.6,4589.99),(12970.5,7018.54),(11376,6318),(12978,684),(12546.6,691.072),(13151,3629.29),(9115.72,2668.36),(8677.4,2897.69),(8442.03,3434.62),(9802.01,3618),(7380,7128),(8100,6606),(5569.5,6244.9),(2487.5,6607.14),(3042,5220),(1548,5184),(374.539,1777.65),(1549.19,393.902),(244.534,722.168),(6642,270),(6684.35,433.332),(4655.76,1305.33),(5058,2916)
时间115,(8082,4662),(6390,1404),(5292,5058),(10008,4446),(12638.9,7053.07),(11042.7,6318),(12644.7,689.464),(12879.9,685.609),(13128,3296.75),(9180,2664),(9002.8,2825.38),(8739.05,3585.93),(10135.3,3618),(7046.8,7137.52),(8118,6282),(5580,6246),(2707.01,6356.28),(3042,5508),(1214.91,5196.81),(317.079,1449.31),(1882.49,388.877),(216,414),(6516,288),(6642,270),(4325.52,1350.65),(5364,2952)
时间116,(8415.34,4662),(6624,1332),(5130,4968),(9993.2,4779.01),(12307.4,7087.61),(10709.3,6318),(12311.4,694.928),(12978,684),(13105,2964.21),(8847.43,2686.55),(9162,2790),(8802,3618),(10152,3618),(6750,7146),(7784.76,6273.87),(5248.5,6211.1),(2772,6282),(2710.65,5544.31),(1080,5202),(306,1386),(2215.79,383.852),(549.298,408.975),(6182.66,288),(6725.65,592.668),(4068,1386),(5058,2916)
时间117,(8748.67,4662),(6390,1404),(5292,5058),(9978.4,5112.01),(11975.8,7122.14),(10376,6318),(11978.1,700.391),(12995.1,1016.9),(13082,2631.67),(8514.85,2709.09),(9166.63,3123.3),(8504.98,3466.69),(9818.66,3618),(6750,7479.34),(7451.53,6265.74),(5238,6210),(2441.7,6326.86),(2379.3,5580.63),(1014.63,4875.14),(275.267,1054.08),(2549.09,378.828),(882.596,403.951),(5849.33,288),(6768,756),(4013.2,1057.2),(5364,2952)
时间118,(9082.01,4662),(6624,1332),(5508,4878),(9972,5256),(11644.3,7156.68),(10242,6318),(11880,702),(13012.1,1349.8),(13068,2430),(8182.28,2731.64),(9171.26,3456.61),(8207.97,3315.38),(9485.33,3618),(6750,7812.67),(7380,6264),(5040,6264),(2111.39,6371.71),(2047.94,5616.94),(990,4752),(244.534,722.168),(2882.39,373.803),(1215.89,398.926),(5832,288),(6684.35,433.332),(3960,738),(5058,2916)
