30,1.0595,1.68909,0.862507,1,0.91,0.972139,0.4
时间52,(9198,4392),(7429.32,386.93),(4986,4896),(9846,5642.66),(11609.3,7495.47),(9174.35,5984.71),(9846,5642.66),(12644.7,689.464),(11946.6,2033.68),(13206,4425.25),(8073.14,2351.49),(8277.83,1575.27),(6408,3852),(6030,4050),(6390,4086),(8784.57,7985.49),(5606.99,7586.79),(8082,4662),(3176.66,7110),(4608.65,6852.48),(4140,4077.34),(2088,4266),(1341.54,2040.09),(3464.7,365.025),(216,414),(7434,270),(7434,270),(4626.67,738),(3787.5,2953.1),(3788.66,2250)
时间53,(9180,4086),(7434,270),(5130,4968),(9846,5309.33),(11644.5,7826.93),(9168.7,5651.42),(9846,5309.33),(12311.4,694.928),(11952,2142),(13229,4757.79),(8262,2358),(8262,1314),(6728,3758.67),(6325.28,3895.33),(6408,3852),(9117.86,7991.24),(5598,7254),(7748.66,4662),(2843.33,7110),(4644,7110),(4140,4284),(2421.32,4268.92),(1009.07,2064.18),(3131.4,370.049),(246.733,745.916),(7100.66,270),(7100.66,270),(4960.01,738),(3798,2952),(3474,2250)
时间54,(8846.71,4091.29),(7420.68,603.07),(5292,5058),(9846,5292),(11664,8010),(9163.05,5318.14),(9846,5292),(11978.1,700.391),(11618.8,2151.26),(13252,5090.33),(8595.27,2351.59),(8262,980.664),(6840,3726),(6408,3852),(6728,3758.67),(9162,7992),(5931.09,7266.81),(7415.33,4662),(2509.99,7110),(4310.66,7110),(4123.35,4616.92),(2754.65,4271.85),(676.607,2088.27),(2798.11,375.074),(277.466,1077.83),(6767.33,270),(6767.33,270),(5293.34,738),(4104,2916),(3456,2502)
时间55,(8513.41,4096.58),(7416,720),(5508,4878),(9972,5256),(11997.3,8014.36),(9162,5256),(9513.12,5274.48),(11880,702),(11304,2160),(13266,5292),(8928.55,2345.18),(8262,647.328),(7110,3582),(6112.72,4006.67),(6840,3726),(8828.71,7986.25),(6264.18,7279.62),(7398,4662),(2484,7110),(3977.33,7110),(4106.71,4949.84),(3087.97,4274.77),(432,2106),(2464.81,380.098),(306,1386),(6642,270),(6642,270),(5626.68,738),(4140,3132),(3789.21,2492.74)
时间56,(8180.12,4101.87),(7083.18,738.49),(5634,4860),(10305.1,5243.66),(12330.6,8018.71),(9494.88,5273.52),(9180.25,5256.96),(11880,368.664),(11376,2448),(13243,4959.46),(9198,2340),(8262,313.992),(6840,3546),(6030,4050),(7110,3582),(8495.43,7980.51),(6534,7290),(7064.66,4662),(2491.57,7443.25),(3643.99,7110),(4104,5004),(3421.29,4277.7),(502.28,2431.84),(2131.51,385.123),(363.461,1714.35),(6725.65,592.668),(6516,288),(5832,738),(4472.92,3148.65),(4104,2484)
时间57,(8046,4104),(6768,756),(5562,4608),(10458,5238),(12663.9,8023.07),(9827.75,5291.04),(9162,5256),(11880,198),(11709.2,2458.1),(13220,4626.92),(9180,2664),(8262,288),(7075.7,3310.3),(5994,4356),(7259.07,3283.86),(8162.14,7974.76),(6480,7128),(6731.33,4662),(2499.15,7776.5),(3510,7110),(4194,5238),(3754.62,4280.62),(572.56,2757.69),(1798.21,390.148),(420.921,2042.69),(6768,756),(6593.79,612.132),(5832,404.664),(4500,3150),(4122,2250)
时间58,(8379.29,4098.71),(6687.15,1079.38),(5598,4356),(10790.9,5255.52),(12997.2,8027.43),(9846,5292),(9167.65,5589.29),(12213.2,186.895),(11970,2466),(13197,4294.38),(8847.43,2686.55),(8594.43,263.376),(7110,3276),(5886,4554),(7308,3186),(8118,7974),(6750,7146),(6397.99,4662),(2502,7902),(3574.34,6782.93),(4525.57,5203.7),(4087.94,4283.54),(630,3024),(1464.91,395.172),(432,2106),(6684.35,433.332),(6624,738),(5832,288),(4518,2934),(4455.34,2250)
时间59,(8712.59,4093.42),(6624,1332),(5472,4356),(11123.8,5273.04),(13330.5,8031.78),(9972,5256),(9173.3,5922.58),(12546.3,175.79),(12303.2,2455.08),(13174,3961.84),(8514.85,2709.09),(8748,252),(7123.88,2942.95),(5994,4356),(7452,2988),(7784.77,7965.67),(6743.06,6812.74),(6390,4662),(2835.34,7902),(3638.68,6455.87),(4716,5184),(4140,4284),(708.986,3347.84),(1131.61,400.197),(502.28,2431.84),(6642,270),(6500.2,1047.49),(6165.34,288),(4184.98,2919.52),(4590,2250)
时间60,(9045.88,4088.13),(6876,1350),(5292,4284),(11142,5274),(13663.8,8036.14),(9986.8,4922.99),(9178.95,6255.86),(12879.5,164.685),(12636.3,2444.15),(13151,3629.29),(8182.28,2731.64),(8861.55,565.399),(7128,2844),(6030,4050),(7147.39,2852.62),(7451.54,7957.34),(6736.11,6479.47),(6408,4860),(3168.67,7902),(3703.02,6128.8),(4384.43,5218.3),(4338,4248),(787.972,3671.69),(798.317,405.221),(572.56,2757.69),(6516,288),(6408,1278),(6498.67,288),(4104,2916),(4590,2502)
时间61,(9180,4086),(6844.4,1681.83),(5004,4302),(11475.1,5286.57),(13997.2,8040.5),(10001.6,4589.99),(9180,6318),(12960,162),(12969.5,2433.23),(13128,3296.75),(8118,2736),(8975.1,878.799),(6808.72,2939.78),(6361.68,4083.17),(7128,2844),(7398,7956),(6732,6282),(6741.28,4853.94),(3502.01,7902),(3726,6012),(4194,5238),(4140,4284),(810,3762),(465.019,410.246),(630,3024),(6593.79,612.132),(6074.66,1278),(6516,288),(4104,2808),(4256.89,2489.66)
时间62,(9512.35,4060.43),(6840,1728),(4986,4572),(11808.2,5299.14),(14330.5,8044.86),(10008,4446),(9172.76,6651.26),(12971.5,495.138),(13068,2430),(13105,2964.21),(8082,2628),(9088.65,1192.2),(6768,2952),(6390,4086),(6801.67,2776.01),(7447.45,7626.35),(6405.14,6216.63),(7074.56,4847.88),(3528,7902),(3393.88,5983.53),(4050,5202),(3806.68,4281.08),(1143.05,3748.12),(216,414),(961.477,2988.84),(6624,738),(6066,1278),(6182.66,288),(4104,2484),(4104,2484)
时间63,(9844.71,4034.87),(6871.6,1396.17),(5319.34,4572),(12141.3,5311.71),(14418,8046),(9993.2,4779.01),(9165.51,6984.51),(12978,684),(13050.5,2097.12),(13082,2631.67),(7748.66,2628),(9198,1494),(6516,2934),(6390,4419.34),(6696,2754),(7452,7596),(6372,6210),(7398,4842),(3520.43,7568.75),(3096,5958),(4104,5004),(3473.35,4278.15),(1242,3744),(246.733,745.916),(1292.95,2953.69),(6500.2,1047.49),(5859.45,1016.37),(5849.33,288),(4122,2250),(4437.11,2496.34)
时间64,(9882,4032),(6876,1350),(5346,4572),(12474.4,5324.28),(14458.6,7715.15),(9978.4,5112.01),(9162,7146),(12995.1,1016.9),(13050,2088),(13068,2430),(7740,2628),(9198,1827.34),(6182.85,2945.11),(6390,4662),(6768,2952),(7783.41,7631.83),(6039.01,6225.14),(7398,4662),(3512.85,7235.5),(2764,5928.2),(4194,5238),(3140.03,4275.23),(1571.65,3694.55),(277.466,1077.83),(1624.43,2918.53),(6408,1278),(5796,936),(5832,288),(3788.66,2250),(4590,2502)
时间65,(9954,4230),(6894,1062),(5472,4356),(12807.5,5336.85),(14499.3,7384.3),(9972,5256),(9150.1,7479.12),(13012.1,1349.8),(12717.1,2104.37),(13091,2762.54),(7812,2898),(9198,2160.67),(5976,2952),(6390,4328.66),(7087.28,2856.22),(8114.81,7667.66),(5706.02,6240.27),(7064.66,4662),(3510,7110),(2432,5898.41),(4050,5202),(2806.71,4272.3),(1901.3,3645.11),(306,1386),(1818,2898),(6074.66,1278),(5832,738),(5498.87,299.792),(3474,2250),(4608,2736)
时间66,(9882,4032),(6768,756),(5292,4284),(13050,5346),(14539.9,7053.45),(10305.1,5243.66),(9144,7650),(13029.2,1682.7),(12384.1,2120.75),(13114,3095.08),(7488.62,2978.85),(9198,2340),(5643.82,2924.32),(6390,4086),(7128,2844),(8118,7668),(5580,6246),(6731.33,4662),(3176.66,7110),(2099.99,5868.61),(3717.31,5222.79),(2473.38,4269.38),(1962,3636),(363.461,1714.35),(2151.3,2902.57),(6066,1278),(5498.66,738),(5165.75,311.584),(3294,2250),(4941.34,2736)
时间67,(9549.65,4057.57),(7100.82,737.51),(5508,4068),(13266,5292),(14544,7020),(10458,5238),(9477.34,7650),(13046.3,2015.59),(12051.2,2137.12),(13137,3427.62),(7452,2988),(9180,2664),(5544,2916),(6408,3852),(7432.61,2979.38),(8118,7974),(5591.69,5912.87),(6397.99,4662),(2843.33,7110),(1767.99,5838.82),(3474,5238),(2140.06,4266.46),(1898.16,3308.83),(420.921,2042.69),(2484.61,2907.13),(5859.45,1016.37),(5165.33,738),(4832.62,323.376),(3294,2070),(5022,2736)
时间68,(9217.29,4083.13),(7416,720),(5616,4050),(13465,5559.41),(14418,6840),(10446.1,4904.88),(9594,7650),(13050,2088),(11952,2142),(13160,3760.16),(7775.38,2907.15),(8847.43,2686.55),(5533.59,2582.83),(6642,3852),(7452,2988),(7784.77,7965.67),(5603.38,5579.74),(6390,4662),(2509.99,7110),(1692,5832),(3577.2,5554.96),(2088,4266),(1834.33,2981.67),(432,2106),(2817.91,2911.7),(5796,936),(4831.99,738),(4499.49,335.168),(3627.34,2070),(5058,2916)
时间69,(9180,4086),(7416,1053.34),(5922,4050),(13664,5826.83),(14084.7,6840),(10434.2,4571.75),(9927.34,7650),(13032.9,1755.1),(11618.8,2151.26),(13183,4092.71),(7812,2898),(8514.85,2709.09),(5526,2340),(6975.34,3852),(7442.2,2654.81),(7451.54,7957.34),(5615.07,5246.61),(6408,4860),(2484,7110),(1358.91,5819.19),(3680.39,5871.92),(1754.66,4266),(1818,2898),(764.464,2081.91),(3132,2916),(5832,738),(4498.66,738),(4166.36,346.961),(3960.67,2070),(4724.95,2929.88)
时间70,(9198,4392),(7416,1116),(5832,4284),(13863,6094.24),(14040,6840),(10422.3,4238.63),(10260.7,7650),(13015.9,1422.2),(11304,2160),(13206,4425.25),(8118,2952),(8182.28,2731.64),(5848.67,2256.35),(7020,3852),(7434,2376),(7398,7956),(5616,5220),(6374.83,5191.68),(2152.17,7078.4),(1224,5814),(3726,6012),(1421.33,4266),(1764.29,2569.02),(1096.93,2057.82),(2798.7,2911.43),(5832,404.664),(4165.32,738),(3833.24,358.753),(4086,2070),(4626,2934)
时间71,(9530.6,4414.17),(7452,1368),(5618.6,4540.08),(14062,6361.65),(13712.8,6903.84),(10422,4230),(10332,7650),(12998.8,1089.3),(10996.6,2288.91),(13229,4757.79),(8352,2970),(8118,2736),(6012,2214),(6984,4050),(7102.03,2345.82),(7064.66,7956),(5949.34,5220),(6372,5220),(2106,7074),(1268.64,6144.33),(3622.8,5695.04),(1278,4266),(1710.58,2240.04),(1429.39,2033.73),(2465.39,2906.87),(5832,288),(3960,738),(3798,360),(4418.91,2086.93),(4608,2736)
时间72,(9863.2,4436.35),(7118.83,1357.59),(5562,4608),(14261,6629.07),(13385.7,6967.67),(10088.7,4230),(10306.4,7317.65),(12981.7,756.406),(10689.2,2417.82),(13252,5090.33),(8677.4,2897.69),(8118,2952),(6156,2142),(6678,4050),(6840,2322),(6750,7956),(6282.67,5220),(6705.14,5231.29),(1878.02,7317.18),(1313.28,6474.67),(3519.61,5378.08),(1255.07,3933.45),(1674,2016),(1674,2016),(2132.09,2902.3),(5498.87,299.792),(3828.69,431.616),(3929.31,666.384),(4751.81,2103.85),(4941.34,2736)
时间73,(10008,4446),(6876,1350),(5346,4572),(14418,6840),(13302,6984),(9954,4230),(10296,7182),(12978,684),(10381.8,2546.73),(13266,5292),(9002.8,2825.38),(8352,2970),(6030,1890),(6642,3852),(6840,1988.66),(6416.83,7945.42),(6372,5220),(7038.29,5242.59),(1650.04,7560.36),(1314,6480),(3474,5238),(1242,3744),(1640.83,1684.32),(1640.83,1684.32),(1818,2898),(5165.75,311.584),(3798,360),(3960,738),(5084.72,2120.78),(5022,2736)
时间74,(9675.4,4423.83),(6624,1332),(5012.66,4572),(14544,7020),(12970.5,7018.54),(10287.3,4230),(10629.3,7177.31),(12644.7,689.464),(10188,2628),(13243,4959.46),(9162,2790),(8677.4,2897.69),(5782.82,1666.36),(6975.34,3852),(6840,1728),(6083.66,7934.85),(6372,5553.34),(7371.43,5253.88),(1566,7650),(1372.6,6808.15),(3140.95,5224.12),(1264.93,4076.55),(1638,1656),(1638,1656),(1881.84,3225.17),(4832.62,323.376),(3929.31,666.384),(4014.8,1066.8),(5148,2124),(5004,2556)
时间75,(9342.8,4401.65),(6390,1404),(4986,4572),(14503.4,7350.85),(12638.9,7053.07),(10422,4230),(10962.6,7172.61),(12311.4,694.928),(10495.4,2499.09),(13220,4626.92),(9491.26,2738.01),(9002.8,2825.38),(5652,1548),(7020,3852),(6506.77,1719.67),(5750.5,7924.27),(6372,5886.67),(7434,5256),(1602,7938),(1404,6984),(3042,5220),(1278,4266),(1743.41,1339.77),(1743.41,1339.77),(1945.67,3552.33),(4499.49,335.168),(3960,738),(4068,1386),(5155.41,2457.25),(4673.46,2512.89)
时间76,(9198,4392),(6624,1332),(4968,4680),(14462.7,7681.7),(12307.4,7087.61),(10433.9,4563.12),(11295.9,7167.92),(11978.1,700.391),(10802.8,2370.18),(13197,4294.38),(9820.51,2686.02),(9162,2790),(5616,1278),(7110,3582),(6173.54,1711.34),(5616,7920),(6372,6210),(7416.17,5588.86),(1935.07,7924.68),(1733.85,6935.9),(3042,5508),(950.551,4328.37),(1848.82,1023.54),(1848.82,1023.54),(1962,3636),(4166.36,346.961),(4293.34,738),(4076.77,1719.22),(5162.81,2790.51),(4590,2502)
时间77,(9162,4662),(6704.85,1008.62),(4986,4896),(14422.1,8012.55),(11975.8,7122.14),(10445.8,4896.25),(11574,7164),(11880,702),(11110.2,2241.27),(13174,3961.84),(10149.8,2634.04),(9166.63,3123.3),(5949.34,1278),(6840,3546),(6120,1710),(5606.99,7586.79),(6698.86,6275.37),(7398.34,5921.72),(2268.14,7911.35),(2063.69,6887.79),(2710.65,5544.31),(900,4338),(1854,1008),(1854,1008),(1632.35,3685.45),(3833.24,358.753),(4626.67,738),(4085.54,2052.44),(5166,2934),(4590,2250)
时间78,(9162,4995.34),(6768,756),(5130,4968),(14418,8046),(11644.3,7156.68),(10457.7,5229.37),(11609.3,7495.47),(11896.6,1034.92),(11304,2160),(13151,3629.29),(10188,2628),(9171.26,3456.61),(6066,1278),(6552,3690),(6237.04,2022.11),(5598,7254),(6732,6282),(7380.5,6254.58),(2502,7902),(2268,6858),(2379.3,5580.63),(848.541,4008.66),(2158.61,872.619),(2158.61,872.619),(1302.7,3734.89),(3798,360),(4960.01,738),(4086,2070),(5148,3168),(4256.66,2250)
时间79,(9162,5256),(6894,1062),(4932,5184),(14084.7,8041.64),(11574,7164),(10458,5238),(11644.5,7826.93),(11913.3,1367.84),(11231.7,1834.6),(13128,3296.75),(9858.74,2679.99),(9175.89,3789.91),(5732.66,1278),(6220.17,3721.6),(6282,2142),(5616,7110),(7065.21,6272.74),(7380,6264),(2835.34,7902),(2106,7074),(2047.94,5616.94),(810,3762),(2178,864),(2178,864),(1242,3744),(4131.13,348.208),(5293.34,738),(4077.23,1736.78),(4950,3186),(4122,2250)
时间80,(9162,4922.66),(7225.57,1096.3),(5264.88,5201.52),(13751.4,8037.29),(11240.7,7168.69),(10790.9,5255.52),(11664,8010),(11929.9,1700.76),(11159.4,1509.2),(13105,2964.21),(9529.49,2731.98),(9180,4086),(5616,1278),(6174,3726),(6156,2142),(5949.26,7116.94),(7380,6264),(7380,6597.34),(3168.67,7902),(1772.79,7083.26),(1728,5652),(861.459,4091.34),(2510.51,840.489),(2510.51,840.489),(908.953,3757.88),(4464.25,336.416),(5626.68,738),(4068.46,1403.56),(4932,3348),(4086,2070)
时间81,(9162,4662),(7416,1116),(5274,5202),(13418.1,8032.93),(10907.4,7173.39),(11123.8,5273.04),(11330.7,8007.05),(11946.6,2033.68),(11087.1,1183.81),(13082,2631.67),(9200.23,2783.96),(9175.37,3752.7),(5652,1548),(5868,3834),(6257.07,2459.64),(6282.53,7123.89),(7713.24,6272.13),(7380,6930.67),(3502.01,7902),(1458,7092),(1692,5832),(900,4338),(2843.01,816.979),(2843.01,816.979),(810,3762),(4797.38,324.624),(5832,738),(4068,1386),(5166,3330),(4418.91,2086.93)
时间82,(8828.66,4662),(7452,1368),(5292,5058),(13084.8,8028.57),(10574.1,7178.08),(11142,5274),(10997.4,8004.1),(11952,2142),(11014.8,858.407),(13068,2430),(9162,2790),(9170.74,3419.39),(5899.18,1771.64),(5908.51,3503.14),(6282,2538),(6480,7128),(8046.47,6280.26),(7380,7128),(3528,7902),(1521.34,7419.26),(1728,5652),(970.81,4663.73),(3175.52,793.468),(3175.52,793.468),(731.014,3438.16),(5130.51,312.832),(5832,404.664),(4398.24,1340.67),(5148,3168),(4751.81,2103.85)
时间83,(8495.33,4662),(7452,1701.34),(5508,4878),(12751.5,8024.22),(10296,7182),(11214.9,5599.27),(10664,8001.15),(12284.9,2125.63),(10942.4,533.009),(13091,2762.54),(8836.6,2862.31),(9166.11,3086.09),(6030,1890),(5949.03,3172.27),(6516,2718),(6534,7290),(8118,6282),(7430.69,7457.46),(3860.99,7917.14),(1566,7650),(2059.35,5615.69),(990,4752),(3508.02,769.958),(3508.02,769.958),(652.028,3114.31),(5463.64,301.039),(5832,288),(4728.48,1295.35),(4950,3186),(5084.72,2120.78)
时间84,(8161.99,4662),(7452,1908),(5634,4860),(12418.2,8019.86),(9962.83,7171.42),(11287.8,5924.53),(10330.7,7998.2),(12617.9,2109.25),(10872,216),(13114,3095.08),(8511.2,2934.62),(9162,2790),(6156,2142),(5976,2952),(6696,2754),(6200.91,7277.19),(8118,5948.66),(7452,7596),(4193.98,7932.27),(1602,7938),(2390.7,5579.37),(1322.69,4772.79),(3840.53,746.447),(3840.53,746.447),(630,3024),(5796.76,289.247),(6165.34,288),(4986,1260),(4932,3348),(5148,2124)
时间85,(8082,4662),(7439.19,2241.09),(5617.35,5192.92),(12084.8,8015.5),(9629.66,7160.85),(11360.7,6249.8),(9997.39,7995.25),(12950.8,2092.88),(10538.7,221.649),(13137,3427.62),(8352,2970),(9491.26,2738.01),(6012,2214),(6309.15,2940.89),(6858,2664),(5867.82,7264.38),(8118,5615.33),(7402.55,7925.65),(4526.98,7947.41),(1935.07,7924.68),(2722.06,5543.06),(1566,4788),(3960,738),(3960,738),(961.477,2988.84),(5832,288),(6498.67,288),(5030.05,1590.41),(4644,3330),(5155.41,2457.25)
时间86,(8415.34,4662),(7434,2376),(5616,5220),(11751.5,8011.14),(9296.5,7150.27),(11376,6318),(9664.06,7992.3),(13050,2088),(10205.4,227.298),(13160,3760.16),(8118,2952),(9820.51,2686.02),(5689.33,2297.65),(6516,2934),(6570.43,2495.43),(5598,7254),(8118,5281.99),(7398,7956),(4716,7956),(2268.14,7911.35),(3042,5508),(1550.86,5120.99),(3627.49,761.511),(3627.49,761.511),(1292.95,2953.69),(6165.34,288),(6516,288),(5058,1800),(4356,3348),(5162.81,2790.51)
时间87,(8748.67,4662),(7740,2340),(5283.12,5202.48),(11664,8010),(9162,7146),(11042.7,6318),(9630,7992),(13067.5,2420.88),(9872.14,232.947),(13183,4092.71),(7812,2898),(10149.8,2634.04),(5526,2340),(6768,2952),(6336,2358),(5616,7110),(8118,5220),(7064.66,7956),(4687.73,7623.86),(2502,7902),(3042,5220),(1548,5184),(3294.99,785.021),(3294.99,785.021),(1624.43,2918.53),(6498.67,288),(6593.79,612.132),(5184,1908),(4500,3150),(5166,2934)
时间88,(9082.01,4662),(7726.68,2006.93),(5274,5202),(11330.7,8007.05),(9169.24,6812.74),(10709.3,6318),(9296.66,7992),(13068,2430),(9538.85,238.596),(13206,4425.25),(7740,2628),(10188,2628),(5512.12,2006.95),(6696,2754),(6282,2142),(5602.12,6776.95),(8096.54,4887.36),(6750,7956),(4659.47,7291.73),(2494.43,7568.75),(2709.18,5201.51),(1214.91,5196.81),(2962.48,808.532),(2962.48,808.532),(1818,2898),(6516,288),(6624,738),(5508,1908),(4518,2934),(5148,3168)
时间89,(9162,4662),(7722,1890),(5292,5058),(10997.4,8004.1),(9176.49,6479.49),(10376,6318),(9162,7992),(12734.8,2440.92),(9205.56,244.245),(13229,4757.79),(8073.34,2628),(9858.74,2679.99),(5508,1908),(7022.33,2821.99),(6156,2142),(5588.25,6443.91),(8082,4662),(6750,7622.66),(4644,7110),(2486.85,7235.5),(2394,5184),(1080,5202),(2629.98,832.042),(2629.98,832.042),(1764.29,2569.02),(6642,270),(6500.2,1047.49),(5184,1908),(4626,2934),(5166,3330)
时间90,(9198,4392),(7452,1908),(5130,4968),(10664,8001.15),(9180,6318),(10242,6318),(9144.48,7659.12),(12401.7,2451.85),(8872.27,249.894),(13252,5090.33),(8082,2628),(9529.49,2731.98),(5521.88,2241.05),(7128,2844),(6257.07,2459.64),(5580,6246),(7748.66,4662),(6750,7289.33),(4598.67,6779.76),(2484,7110),(2196,5166),(1014.63,4875.14),(2297.47,855.553),(2297.47,855.553),(1710.58,2240.04),(6725.65,592.668),(6408,1278),(5058,1800),(4641.14,3266.99),(5166,3663.34)
时间91,(9180,4086),(7439.19,2241.09),(5274,4788),(10330.7,7998.2),(9513.2,6308.48),(9908.95,6304.12),(9144,7650),(12068.5,2462.77),(8748,252),(13266,5292),(8118,2736),(9200.23,2783.96),(5526,2340),(7114.12,3177.05),(6282,2538),(5591.69,5912.87),(7415.33,4662),(6750,7146),(4553.35,6449.52),(2152.17,7078.4),(2160,4950),(990,4752),(2178,864),(2178,864),(1674,2016),(6768,756),(6074.66,1278),(5013.95,1469.59),(4644,3330),(5166,3780)
时间92,(8846.71,4091.29),(7434,2376),(5556.67,4611.33),(9997.39,7995.25),(9810,6300),(9810,6300),(9477.34,7650),(11970,2466),(9081.29,246.351),(13243,4959.46),(8118,2952),(9162,2790),(5536.41,2673.17),(7110,3276),(6516,2718),(5603.38,5579.74),(7398,4662),(6480,7128),(4518,6192),(2106,7074),(2124,4662),(1322.69,4772.79),(1873.39,999.381),(1873.39,999.381),(1341.54,2040.09),(6684.35,433.332),(6066,1278),(4986,1260),(4356,3348),(4832.86,3768.51)
时间93,(8513.41,4096.58),(7740,2340),(5562,4608),(9664.06,7992.3),(9846,5976),(10143,6313.88),(9594,7650),(11636.8,2455.9),(9414.58,240.702),(13220,4626.92),(7812,2898),(9166.63,3123.3),(5544,2916),(6874.3,3511.7),(6696,2754),(5615.07,5246.61),(7398,4842),(6146.74,7121.06),(4848.21,6237.55),(1878.02,7317.18),(1798.85,4735.42),(1566,4788),(1854,1008),(1854,1008),(1009.07,2064.18),(6642,270),(5859.45,1016.37),(4655.76,1305.33),(4104,3348),(4644,3762)
时间94,(8180.12,4101.87),(7726.68,2006.93),(5598,4356),(9630,7992),(10176.3,5930.96),(10242,6318),(9628.9,7981.5),(11376,2448),(9747.86,235.053),(13197,4294.38),(7488.62,2978.85),(9171.26,3456.61),(5364,2952),(6840,3546),(6858,2664),(5616,5220),(7426.88,5174.08),(5813.47,7114.11),(5040,6264),(1650.04,7560.36),(1566,4788),(1550.86,5120.99),(1748.59,1324.23),(1748.59,1324.23),(676.607,2088.27),(6975.34,270),(5796,936),(4325.52,1350.65),(4134.18,3679.97),(4310.88,3750.1)
时间95,(8046,4104),(7722,1890),(5616,4050),(9296.66,7992),(10242,5922),(10242,5984.66),(9630,7992),(11304,2160),(10081.2,229.404),(13174,3961.84),(7452,2988),(9175.89,3789.91),(5535.5,3237.83),(6552,3690),(7074,2718),(5949.34,5220),(7434,5256),(5616,7110),(5238,6210),(1566,7650),(1233.31,4767.21),(1548,5184),(1643.18,1640.46),(1643.18,1640.46),(432,2106),(7308.67,270),(5832,738),(4068,1386),(4140,3744),(4140,3744)
时间96,(8379.29,4098.71),(7452,1908),(5580,3780),(9162,7992),(9911.72,5967.04),(10242,5922),(9595.1,7660.5),(11231.7,1834.6),(10414.4,223.755),(13151,3629.29),(7775.38,2907.15),(9180,4086),(5580,3312),(6220.17,3721.6),(7308,2844),(6282.67,5220),(7766.88,5238.48),(5602.12,6776.95),(5569.5,6244.9),(1502.66,7322.74),(990,4752),(1881.21,5174.74),(1638,1656),(1638,1656),(502.28,2431.84),(7434,270),(5498.66,738),(4013.2,1057.2),(3806.72,3749.85),(4109.82,3412.03)
时间97,(8712.59,4093.42),(7452,1574.66),(5616,4050),(9144.48,7659.12),(9846,5976),(10242,6255.34),(9594,7650),(11159.4,1509.2),(10747.7,218.106),(13128,3296.75),(7812,2898),(9175.37,3752.7),(5580,3645.34),(6174,3726),(7452,2988),(6372,5220),(8099.75,5220.96),(5588.25,6443.91),(5580,6246),(1458,7092),(1055.37,5078.86),(2196,5166),(1671.17,1987.68),(1671.17,1987.68),(572.56,2757.69),(7100.66,270),(5165.33,738),(3960,738),(3473.43,3755.69),(4104,3348)
时间98,(9045.88,4088.13),(7452,1368),(5922,4050),(9144,7650),(9846,5642.66),(10242,6318),(9927.34,7650),(11087.1,1183.81),(10872,216),(13105,2964.21),(7740,2628),(9170.74,3419.39),(5580,3780),(5868,3834),(7480.47,3320.12),(6705.14,5231.29),(8118,5220),(5580,6246),(5248.5,6211.1),(1791.21,7082.74),(1080,5202),(2160,4950),(1674,2016),(1674,2016),(630,3024),(6767.33,270),(4831.99,738),(3828.69,431.616),(3140.15,3761.54),(4140,3132)
时间99,(9180,4086),(7784.6,1345.83),(5832,4284),(9155.9,7316.88),(9846,5309.33),(10262.8,6650.69),(10260.7,7650),(11014.8,858.407),(11205.3,210.049),(13082,2631.67),(8073.34,2628),(9166.11,3086.09),(5580,3446.66),(5908.51,3503.14),(7506,3618),(7038.29,5242.59),(8118,5553.34),(5912.99,6230.86),(5238,6210),(2106,7074),(1156.35,5526.47),(2394,5184),(1341.54,2040.09),(1727.71,2344.98),(708.986,3347.84),(6642,270),(4498.66,738),(3798,360),(3114,3762),(4472.92,3148.65)
时间100,(9512.35,4060.43),(8117.2,1323.65),(5618.6,4540.08),(9162,7146),(9846,5292),(10283.6,6983.37),(10332,7650),(10942.4,533.009),(11538.6,204.097),(13068,2430),(8082,2628),(9162,2790),(5580,3312),(5949.03,3172.27),(7697.83,3345.4),(7371.43,5253.88),(8118,5886.67),(6245.98,6215.73),(5238,5886),(2268,6858),(1224,5814),(2196,5166),(1009.07,2064.18),(1781.42,2673.96),(787.972,3671.69),(6516,288),(4165.32,738),(4131.13,348.208),(3173.63,3434.04),(4500,3150)
时间101,(9844.71,4034.87),(8262,1314),(5562,4608),(9495.17,7156.58),(9972,5256),(10296,7182),(10306.4,7317.65),(10872,216),(11871.8,198.146),(13091,2762.54),(8118,2736),(8836.6,2862.31),(5408.5,3026.17),(5976,2952),(7848,3132),(7434,5256),(8118,6220.01),(6372,6210),(5094,5634),(2487.5,6607.14),(1147.65,5489.53),(1862.79,5175.26),(676.607,2088.27),(1818,2898),(810,3762),(6593.79,612.132),(3960,738),(4464.25,336.416),(3186,3366),(4356,3348)
时间102,(9882,4032),(7929.4,1336.17),(5346,4572),(9828.34,7167.15),(10305.1,5243.66),(10275.2,6849.31),(10296,7182),(11205.3,210.049),(11880,198),(13114,3095.08),(8118,2952),(8511.2,2934.62),(5364,2952),(5643.82,2924.32),(8145.02,3283.31),(7416.17,5588.86),(8118,6282),(6372,5876.66),(5238,5886),(2707.01,6356.28),(1080,5202),(1548,5184),(432,2106),(2151.3,2902.57),(1143.05,3748.12),(6624,738),(4014.8,1066.8),(4797.38,324.624),(3312,3348),(4104,3348)
