195,(5094,5634),(9198,4392),(7027,741),(4058,1331),(1983,3744),(12895,2095),(8217,7146),(4644,3330),(7473,3781),(2103,6882)
196,(4901,5510),(9180,4086),(6823,752),(4004,1002),(2049,4071),(12883,2096),(7897,7141),(4987,3343),(7495,3670),(1773,6930)
197,(4587,5622),(9198,4392),(7156,734),(3969,792),(2066,4157),(12550,2112),(7564,7132),(5148,3168),(7761,3596),(1443,6978)
198,(4815,5540),(9180,4086),(7416,775),(4023,1121),(2000,3830),(12217,2128),(7546,7132),(5058,2916),(7761,3596),(1489,7255)
199,(5005,5472),(9198,4392),(7416,1116),(4058,1331),(1940,3526),(12007,2139),(7879,7141),(5364,2952),(7761,3596),(1553,7582)
200,(4691,5584),(9180,4086),(7416,782),(4004,1002),(1876,3199),(12340,2122),(7897,7141),(5364,2952),(7761,3596),(1513,7377)
201,(4710,5577),(9198,4392),(7416,997),(3938,686),(1818,2898),(12673,2106),(7564,7132),(5058,2916),(7761,3596),(1468,7146)
202,(5024,5465),(9180,4086),(7447,1335),(3798,360),(1486,2933),(13006,2090),(7546,7132),(5364,2952),(7761,3596),(1531,7473)
203,(4796,5547),(9198,4392),(7416,1116),(3929,666),(1155,2968),(12772,2101),(7879,7141),(5058,2916),(7761,3596),(1534,7486)
204,(4606,5615),(9180,4086),(7444,1313),(3850,482),(823,3003),(12439,2118),(7897,7141),(4855,2736),(7666,3631),(1470,7159)
205,(4920,5503),(9198,4392),(7416,1004),(3885,564),(740,3012),(12106,2134),(7564,7132),(4599,2625),(7473,3781),(1374,6819)
206,(4901,5510),(9180,4086),(7416,775),(3894,584),(1071,2977),(11785,2146),(7546,7132),(4608,2736),(7495,3670),(1314,6480)
207,(4587,5622),(9198,4392),(7416,1116),(3841,462),(1403,2941),(11452,2155),(7879,7141),(4941,2736),(7452,3888),(1269,6149)
208,(4815,5540),(9180,4086),(7444,1313),(3938,686),(1734,2906),(11470,2155),(7897,7141),(5166,2934),(7495,3672),(1224,5814)
209,(5005,5472),(9198,4392),(7431,1225),(3798,360),(1782,2678),(11803,2146),(7564,7132),(5058,2916),(7473,3779),(1268,6144)
210,(4691,5584),(9180,4086),(7428,1203),(3929,666),(1728,2349),(12118,2133),(7546,7132),(5364,2952),(7473,3781),(1314,6480)
211,(4710,5577),(9198,4392),(7447,1335),(4005,1011),(1674,2016),(12451,2117),(7879,7141),(5058,2916),(7495,3670),(1269,6149)
212,(5024,5465),(9180,4086),(7416,1116),(4060,1340),(1727,2344),(12784,2101),(7897,7141),(5148,3168),(7452,3888),(1224,5814)
213,(4796,5547),(9198,4392),(7084,1081),(4075,1663),(1781,2673),(12994,2090),(7564,7132),(4937,3296),(7495,3672),(1268,6144)
214,(4606,5615),(9180,4086),(6830,907),(4084,1996),(1707,2909),(12661,2107),(7546,7132),(5166,3385),(7473,3779),(1314,6480)
215,(4920,5503),(9198,4392),(6831,910),(4113,2360),(1376,2944),(12328,2123),(7879,7141),(5166,3718),(7491,3451),(1269,6149)
216,(4901,5510),(9162,4717),(6830,907),(4122,2250),(1044,2980),(11995,2139),(7897,7141),(5443,3780),(7463,3119),(1224,5814)
217,(4587,5622),(9162,5050),(6726,594),(4122,2250),(713,3015),(11674,2149),(7564,7132),(5609,4000),(7667,2934),(1268,6144)
218,(4815,5540),(9162,5144),(6642,270),(4112,2373),(850,3000),(11341,2158),(7213,7132),(5599,4327),(7976,2926),(1314,6480)
219,(5005,5472),(9162,4811),(6725,592),(4096,2124),(1182,2965),(11581,2152),(6880,7142),(5562,4608),(7953,2923),(1269,6149)
220,(4691,5584),(9162,4828),(6726,594),(4096,2124),(1513,2930),(11914,2143),(6972,7139),(5579,4867),(7976,2926),(1224,5814)
221,(4710,5577),(9162,5162),(6642,270),(4104,2484),(1818,2898),(12229,2128),(7305,7130),(5588,4699),(7953,2923),(1268,6144)
222,(5024,5465),(9162,5033),(6725,592),(4437,2496),(1764,2569),(12562,2111),(7422,7402),(5346,4572),(7976,2926),(1314,6480)
223,(4796,5547),(9162,4700),(6831,910),(4423,2495),(1710,2240),(12895,2095),(7435,7705),(5420,4335),(7953,2923),(1269,6149)
224,(4606,5615),(9162,4939),(6830,907),(4104,2484),(1691,2125),(12883,2096),(7342,7956),(5070,4297),(7976,2926),(1224,5814)
225,(4920,5503),(9162,5256),(6727,917),(4100,2141),(1745,2454),(12550,2112),(7009,7956),(4728,4337),(7953,2923),(1268,6144)
226,(4901,5510),(9162,4922),(6646,1241),(4100,2141),(1799,2783),(12217,2128),(6805,7956),(4755,4334),(7976,2926),(1314,6480)
227,(4587,5622),(9162,4717),(6677,1116),(4100,2141),(1782,2678),(12007,2139),(7138,7956),(5059,4298),(7953,2923),(1269,6149)
228,(4815,5540),(9162,5050),(6758,793),(4100,2141),(1728,2349),(12340,2122),(7406,7901),(5370,4205),(7976,2926),(1224,5814)
229,(5005,5472),(9162,5144),(6698,487),(4100,2141),(1674,2016),(12673,2106),(7452,7596),(5671,4050),(7953,2923),(1268,6144)
230,(4691,5584),(9162,4811),(6669,377),(4100,2141),(1727,2344),(13006,2090),(7783,7631),(5977,4050),(7976,2926),(1314,6480)
231,(4710,5577),(9162,4828),(6753,700),(4100,2141),(1781,2673),(12772,2101),(8118,7668),(6306,4077),(7953,2923),(1269,6149)
232,(5024,5465),(9162,5162),(6698,487),(4113,2360),(1707,2909),(12439,2118),(7786,7632),(6408,3852),(7976,2926),(1224,5814)
233,(4796,5547),(9162,5033),(6669,377),(4326,2492),(1376,2944),(12106,2134),(7452,7596),(6661,3961),(7953,2923),(1268,6144)
234,(4606,5615),(9162,4700),(6753,700),(4534,2499),(1044,2980),(11785,2146),(7402,7925),(6457,4077),(7769,2736),(1314,6480)
235,(4920,5503),(9162,4939),(6698,487),(4201,2487),(713,3015),(11452,2155),(7439,7681),(6390,4363),(7962,2628),(1372,6808)
236,(4901,5510),(9162,5256),(6669,377),(4122,2250),(850,3000),(11470,2155),(7672,7619),(6390,4606),(8228,2728),(1374,6819)
237,(4587,5622),(9162,4922),(6753,700),(4215,2488),(1182,2965),(11803,2146),(8004,7655),(6390,4273),(8561,2705),(1314,6480)
238,(4815,5540),(9162,4717),(6700,1025),(4548,2500),(1513,2930),(12118,2133),(7897,7644),(6555,4065),(8893,2683),(1372,6808)
239,(5005,5472),(9162,5050),(6624,1332),(4312,2491),(1818,2898),(12451,2117),(7565,7608),(6642,3852),(9183,2608),(1374,6819)
240,(4691,5584),(9162,5144),(6870,1405),(4112,2373),(1881,3225),(12784,2101),(7418,7376),(6519,3852),(9198,2284),(1314,6480)
